역명,승차총승객수,x,y
영서중학교,398329.0,37.489995075950006,126.8922165925
영신고등학교,102412.0,37.497379,126.908296
영신약국,39791.0,37.6629700838,127.0732980201
영신여객차고지(우이동종점),52832.0,37.662949499999996,127.01171199999999
영신여자고등학교입구,131802.0,37.6492971704,127.0809595518
영은교회,226659.0,37.509797108475,126.91139824697501
영일고등학교.강서도서관,1484690.0,37.5489655525,126.8634737724
영일빌라,41237.0,37.4474567547,126.90623792049999
영일시장.록스,77556.0,37.5184623273,126.9010144983
영진빌라,114842.0,37.628037,126.917235
영진시장,154668.0,37.4999427348,126.91605249435
영천동,113198.0,37.57012786675,126.96048009375
영천시장,4874203.0,37.5699635839,126.9625791505
영천시장입구,213107.0,37.56897448743333,126.96208600406668
영파여고.강동구청역,941931.0,37.5312818974,127.1207272945
영화APT,33130.0,37.4823644794,126.8485841555
영화교회,9079.0,37.6306865567,127.0716117569
영화사입구,258857.0,37.5541595537,127.09412683420001
영훈중.고후문,62662.0,37.6125265567,127.027499396
영휘원사거리.(구)홍릉사거리,242084.0,37.58600664525,127.04331589545001
영희초등학교,583689.0,37.49145846693333,127.08120582246666
영희초등학교정문,73681.0,37.491856737,127.0826018047
영희초등학교후문,48428.0,37.4914707163,127.0804487767
예능교회,284370.0,37.6066269493,126.9700286792
예닮요양병원,753257.0,37.53533528385,127.13905273520001
예림당아트홀.신한은행전산센터,360795.0,37.4981583825,127.0440700787
예림디자인고.오류고.서울공연예술고,1234339.0,37.49839356305,126.8291285018
예비군훈련장,109923.0,37.4555345573,127.0807462829
예수사랑교회,414797.0,37.6222745056,127.0870092063
예술공원,3098.0,37.469914867,127.0324118586
예술의전당,1069595.0,37.48076932986667,127.01355473183332
예술인마을,1160046.0,37.4760302441,126.9728531855
예술인마을.사당초등학교,1046893.0,37.4760902687,126.9739335445
예스플러스,97803.0,37.5039996764,126.9224904421
옛고을길입구,48292.0,37.650930907,127.0315762226
옛골,355147.0,37.430779662,127.0707719235
오거리,214629.0,37.51852035018333,126.95324439231666
오거리.한옥마을입구,79156.0,37.579505214099996,126.9696420892
오금공원사거리,444514.0,37.506178203350004,127.13106154875001
오금공원앞,471779.0,37.4991191503,127.1330680597
오금동대림아파트,825592.0,37.50779788945,127.1278845576
오금동사거리,435171.0,37.50270400865,127.13794690309999
오금동상아아파트,689494.0,37.4976115396,127.1359026997
오금동신흥기업종점,84504.0,37.5049751767,127.1348086396
오금동현대아파트,1630855.0,37.5032870682,127.1264247648
오금역2번출구,70047.0,37.5025236987,127.1287405219
오남중학교,88665.0,37.4881753289,126.8370053136
오남중학교.삼미주택,143691.0,37.48836162095,126.83687776085
오동나무,52418.0,37.5930266867,126.9507583137
오동나무앞,24452.0,37.5931087765,126.9508479766
오뚜기슈퍼,19099.0,37.6643908661,127.0727771208
오렌지마트,17263.0,37.6113721233,127.0093281536
오류1동주민센터.오류문화센터,1142209.0,37.49669214785,126.8453869356
오류2동새마을금고,285458.0,37.490664286599994,126.84061089695001
오류2동주민센터,102322.0,37.488758862850005,126.8396867228
오류2동주민센터.오류남초교,19657.0,37.48895241295,126.8391845606
오류2동주민센터항동분소,143926.0,37.47915837645,126.82172645255
오류고등학교.수궁동복지회관,35733.0,37.4987586661,126.828522211
오류남초등학교후문,1432.0,37.4896123627,126.837538826
오류동교회,59014.0,37.49686302975,126.83970721095
오류동삼거리,334316.0,37.49531601185,126.84079720585
오류동역,1522883.0,37.49559576635,126.8428823884
오류동역2번출구,138587.0,37.4935834076,126.8437924521
오류중학교,362780.0,37.50699543656667,126.84586702489999
오류지구대.신오류주유소,359309.0,37.494220805,126.8394944406
오륜교회앞,173389.0,37.5224219285,127.1320358139
오륜사거리,154059.0,37.5045570338,127.1386447676
오리사랑,249642.0,37.473753353700005,126.96674877085
오목교역,75998.0,37.52418563663333,126.87586763933332
오목교역.대학학원,878774.0,37.5247125282,126.8741352324
오목교역.동신한방병원,1864572.0,37.5242715391,126.8769343896
오목교역.청학스포츠타운,780825.0,37.52360192055,126.8754485639
오복슈퍼,56776.0,37.649573096,127.02321582745
오봉초등학교,163751.0,37.670855321125,127.039558549475
오산당요양병원,79045.0,37.52388784215,126.89044758795
오현초등학교,921132.0,37.62330674973333,127.04666909983332
옥수교회,25353.0,37.5451558822,127.0159082191
옥수동삼성아파트,790945.0,37.543782842599995,127.0147069564
옥수동종점,167063.0,37.5491640381,127.012672569
옥수동주민센터,49606.0,37.543682283799996,127.012727986
옥수동주민센터.옥수동성당,55335.0,37.543486018050004,127.01381364845
옥수삼성아파트,110441.0,37.54224481035,127.01440268725
옥수역,2491512.0,37.541423,127.017198
옥수역2번출구,75054.0,37.541766375,127.0174711676
옥수역5.6번출구,105696.0,37.5418521021,127.0170557511
옥수종합사회복지관,113505.0,37.5409311434,127.0130661295
옥수파크힐스아파트,154159.0,37.54690886705,127.0131934677
옥수파크힐스아파트앞,90470.0,37.54658067965,127.01366363685
옥정중학교,352760.0,37.54118243913333,127.01116778333333
옥정중학교입구,856892.0,37.5408907779,127.01115320759999
옥정초등학교,26599.0,37.5409345767,127.0153972898
옥천교앞,21955.0,37.5963407559,126.9542359392
온곡중학교,48927.0,37.6604069849,127.0654406115
온곡중학교노원정보도서관,47166.0,37.6594149903,127.0645022462
온곡초등학교,160488.0,37.6667100577,127.0665129958
온누리아파트,280613.0,37.473679980149996,126.88686867125
온누리약국,279083.0,37.61433800205,126.90926168405
온수동새마을금고,62431.0,37.4958748536,126.8247189876
온수동종점,695933.0,37.491739565,126.82134697859999
온수역,4521648.0,37.492681507775,126.824344349525
온수초교후문,4180.0,37.494351152,126.8247654946
올림픽공원남2문,345878.0,37.5142668226,127.12180976835
올림픽공원역,1771649.0,37.51656198,127.13109078655
올림픽공원장미광장,337178.0,37.5127414847,127.12568105529999
올림픽공원테니스장,38422.0,37.5131736517,127.1287348927
올림픽대교남단,88815.0,37.5267086701,127.1154048122
올림픽대교북단사거리,313456.0,37.5433851787,127.0934401426
올림픽베어스타운아파트앞,162266.0,37.5150150383,127.119206534
올림픽선수촌아파트,379230.0,37.51491247893333,127.13003993573334
올림픽회관,488051.0,37.5209774504,127.1149840981
와산교,742229.0,37.588253938533335,126.91329238533332
와우공원입구,10231.0,37.5532305732,126.92995106270001
와우산로오거리,6513.0,37.5544377097,126.9299897609
와우패션클럽,618913.0,37.6550670087,127.0639086916
완성빌라,67253.0,37.60337381435,126.9575958922
왕십리2동주민센터,673573.0,37.5625197902,127.0333250078
왕십리KCC스위첸아파트,29574.0,37.5604006054,127.0269442833
왕십리광장.왕십리역4번출구,811246.0,37.5613053229,127.0369869249
왕십리광장.왕십리역7번출구,1532562.0,37.5611576557,127.0365641643
왕십리교회,278157.0,37.5663841634,127.0236773971
왕십리도선동주민센터,181843.0,37.567671343600004,127.02491866243334
왕십리민자역사,1631967.0,37.5618419636,127.0379151459
왕십리센트라스아파트,563314.0,37.5650994856,127.0250356573
왕십리역,1292833.0,37.560498079125,127.036262021075
왕십리자이.신당현대아파트,458523.0,37.560708438300004,127.02380066149999
왕십리자이아파트107동,9818.0,37.5597139713,127.0259542369
왕십리중앙교회,47433.0,37.5701571296,127.0265653842
왕약국,206573.0,37.5483339573,127.06550980860001
외교안보연구원.서초구청,210278.0,37.4839745605,127.0305036887
외대.경희대후문,314120.0,37.59833643945,127.05705434645
외대앞,2245365.0,37.5955545219,127.05968736554999
외대앞역,298507.0,37.5954042081,127.0625620285
외대역앞,392379.0,37.596049162849994,127.0611427366
외발산동기점,187171.0,37.5452472613,126.8214964458
외발산신광명마을,333755.0,37.5460298822,126.8213154243
외빈차고,17141.0,37.5318016746,126.9921459605
요진아파트,60204.0,37.6336500361,127.0265076073
용강동입구,36892.0,37.5396148926,126.9440874523
용강동주민센터,393428.0,37.541781203,126.9408332301
용강초등학교,464244.0,37.5469148657,126.94397248305
용곡삼거리,124599.0,37.568243611499994,127.08555156540001
용광교회,67580.0,37.5925311204,126.99481349965001
용답동동부시장답십리역,497375.0,37.5657915799,127.0538687746
용동초등학교,146538.0,37.64199005515,127.06907327515
용두동,566346.0,37.5738381338,127.0317891711
용두동사거리,1186781.0,37.5775089018,127.0299990118
용두동사거리.한국의류시험연구원,935874.0,37.5771977204,127.028363387
용두동신동아아파트,70315.0,37.5739960704,127.0326024928
용두동한국의류시험연구원,155366.0,37.5774363434,127.0291537886
용두로타리한국의류시험연구원,104668.0,37.5773456038,127.0294405767
용두시장앞,285749.0,37.5790475218,127.03022719025
용두역,336709.0,37.5739803199,127.0371983086
용두연립,446602.0,37.498903750050005,126.8519397616
용마공원입구,840793.0,37.59406369605,127.0993218743
용마루고개(서울자동차고등학교),193541.0,37.5406215836,126.9584547991
용마루고개.브라운스톤공덕아파트,119117.0,37.5411415847,126.956939702
용마루고개.신공덕삼성아파트,203570.0,37.5417585377,126.9559387003
용마루고개.효창파크푸르지오아파트,171416.0,37.5404112962,126.9586241544
용마문화복지센터,728815.0,37.58659187445,127.09519611305001
용마사거리,315428.0,37.56253130165,127.0815618477
용마산교차로,89405.0,37.5805885342,127.0925225918
용마산빌라,137046.0,37.5711555769,127.0844674498
용마산역,610519.0,37.57343423185,127.08655412705
용마초등학교,92263.0,37.5563479303,127.0817148283
용마폭포공원,341432.0,37.575802843649996,127.0886574349
용마한신아파트,112443.0,37.5798573408,127.0925731251
용문동시장.새마을금고,119922.0,37.5373550817,126.9596569392
용문동주민센터,33306.0,37.538158151,126.9591457064
용문사.시립화곡청소년수련관,1085191.0,37.5373158738,126.8634842455
용문시장,556617.0,37.5362885567,126.961003552
용문중고교,235814.0,37.587697979766666,127.02303623806667
용산CJ나인파크,20149.0,37.5357774599,126.9694163384
용산e편한세상,365506.0,37.53590454765,126.9662755347
용산경찰서,927529.0,37.54057575553333,126.96933869943332
용산고,159568.0,37.5459803725,126.9789374575
용산고등학교,181907.0,37.5461343744,126.9795096681
용산공고,175053.0,37.5254033084,126.96663916065
용산구청.이태원시장,914889.0,37.534249300949995,126.9902495221
용산구청.크라운호텔,1210683.0,37.52993258115001,126.9911505967
용산꿈나무종합타운,748061.0,37.5385816747,126.9671075712
용산꿈나무종합타운.보건분소,775389.0,37.5384195658,126.96482334365
용산꿈나무종합타운.원효로우체국,463714.0,37.5386182916,126.9669229525
용산등기소,162589.0,37.5370255531,126.96965099225
용산성당.현대홈타운,244501.0,37.5376788193,126.9530246354
용산세무서,215089.0,37.52358644495,126.9697099129
용산역,1404294.0,37.529168721000005,126.9660374705
용산역광장앞,482011.0,37.5289637145,126.9658950917
용산전자상가.전자랜드,267588.0,37.53296823805,126.9583821951
용산전자상가10동,159204.0,37.5332514007,126.9619674523
용산전자상가12동,136695.0,37.5331534918,126.9622314582
용산전자상가17동,113901.0,37.533761812,126.9660303749
용산전자상가19동,72385.0,37.5335856251,126.9654657277
용산전자상가입구,227595.0,37.5345087924,126.9620874554
용산중고,637836.0,37.54648275893333,126.97793677086668
용산푸르지오써밋,242492.0,37.5272496703,126.96462015245001
용산한신아파트,526490.0,37.5397877063,126.987184841
용암경로당입구,176569.0,37.5408523911,126.9869191469
용암사입구,417208.0,37.56776558186667,127.08617666836666
용암초등학교.이태원2동주민센터,172923.0,37.54481875325,126.990764527
용암초등학교입구.이태원주공아파트,392407.0,37.5437645733,126.9886108777
용암한신아파트,137936.0,37.5422383671,126.98739321
용약국,87969.0,37.5544427514,126.9368492025
용왕산,28434.0,37.5389188349,126.874185004
용왕산입구,63125.0,37.5380234826,126.8731954498
용원초등학교,266687.0,37.6286857779,127.06846088605
용호약국,47073.0,37.65002414905,127.0251831587
우광슈퍼,44974.0,37.6255057955,127.0324578678
우광타운,162423.0,37.6291799773,127.0130182253
우남교통,647698.0,37.5997638904,126.9102154353
우남아파트,140952.0,37.6053314401,127.0461201953
우남푸르미아아파트,45900.0,37.607296628,127.09936950435
우디안아파트114동앞,185790.0,37.61931166345,127.10724440595
우디안아파트220동앞,319693.0,37.61572473285,127.11284899789999
우디안아파트222동앞,301415.0,37.616780408,127.1110341781
우리금융상암센터.DMC빌,37420.0,37.5572883192,126.9564578169
우리기술사옥.한국지역정보개발원,111273.0,37.55894816665,126.9178760037
우리동네빵집,54156.0,37.515531496950004,126.84101159945
우리들가정의원,250676.0,37.54324062045001,126.9877099129
우리들약국,233358.0,37.57969356895,127.00293421325
우리랜드사우나,250637.0,37.61673333095,127.0562040282
우리문방구,57972.0,37.4773834603,126.9303339996
우리수퍼,3831.0,37.484657746,126.9861644271
우리슈퍼,236336.0,37.48425723809999,126.94122445986666
우리옛돌박물관.정법사,47018.0,37.6006810706,126.9902750628
우리유앤미아파트,455128.0,37.4967766046,126.8824840334
우리유엔미아파트,52616.0,37.4970460061,126.8825860071
우리은행,424815.0,37.55775233544,126.94461649176
우리은행.백범학원터,72224.0,37.5481160142,127.0210259535
우리은행둔촌남지점,88375.0,37.5290857227,127.1435150384
우리은행둔촌역지점.발리호텔,180349.0,37.5289914683,127.1360872446
우리은행망우동지점,206566.0,37.5912878418,127.0977234781
우리은행서교동지점,295646.0,37.552826551033334,126.91751563296667
우리은행신정동지점,618652.0,37.5217353715,126.8589475648
우리은행앞,32876.0,37.514054094900004,126.83560027690001
우리은행장안지점앞,1203431.0,37.56590701985,127.0675592108
우리은행종로지점,1914717.0,37.5675222611,126.9827971458
우리은행청담지점.청담삼익아파트,427546.0,37.5209884833,127.0566928769
우리은행화양동지점,418442.0,37.5481599541,127.0661978728
우리현대마트,355534.0,37.471102599700004,126.967456189
우림시장,570737.0,37.595454891900005,127.09936987525
우림시장.난곡보건분소,2254255.0,37.47053231265,126.9198959429
우림시장.망우사거리,1728994.0,37.59942084315,127.0983666895
우림필유아파트,6006.0,37.4943251286,126.8471586295
우면주공아파트.양재1동주민센터,854897.0,37.4707524429,127.0258271933
우면주공아파트.우면한라아파트,733493.0,37.4708029246,127.0255937788
우면코오롱아파트,199149.0,37.472154792,127.0279833449
우방아파트,662448.0,37.571774935066664,127.00517588963334
우방아파트.범일운수종점,462783.0,37.4498809165,126.9132354183
우산빌딩앞,438946.0,37.5889399876,127.0546064007
우성1차아파트,89644.0,37.6573965631,127.0241999557
우성201동.극동112동,60296.0,37.4882068606,126.9759857468
우성2차아파트,267686.0,37.4966780847,126.90332908326667
우성3차아파트,126917.0,37.49321909106666,126.9999191084
우성5차아파트,850497.0,37.50735549985,126.9028749775
우성6차아파트,63920.0,37.4777986397,127.0566320926
우성APT정문,56307.0,37.6005786558,127.01499989195
우성공인중개사,67641.0,37.5850505775,126.9189181577
우성꿈동산.산업인아파트,78696.0,37.5035381038,126.8636251809
우성아파트,6374387.0,37.50900023229167,127.01266766735834
우성아파트.양재초등학교,350237.0,37.47471541335,127.03248251535
우성아파트.월촌초등학교,66910.0,37.5407843101,126.8757928017
우성아파트103동,161460.0,37.4861224261,126.9592701481
우성아파트3동,96380.0,37.536275639850004,126.9474592449
우성아파트사거리,346180.0,37.4936636414,127.0294802718
우성아파트앞,96747.0,37.5554953639,126.8708809995
우성아파트입구,107939.0,37.537913238499996,126.9474649614
우성캐릭터빌아파트,173401.0,37.4869426496,127.0505955875
우신고등학교,1209652.0,37.4931986523,126.8306148398
우신고등학교후문,71160.0,37.49587106,126.8249537074
우신방앗간,10065.0,37.504866,126.914049
우신사거리,103054.0,37.5109244991,126.9101786063
우신웨스트빌.목동보건지소,780413.0,37.5398732456,126.868945693
우신중.고후문,15442.0,37.49595794245,126.82548929095
우신중고등학교후문,11967.0,37.4955791723,126.8254095908
우신초등학교,1327762.0,37.50937930645,126.910724460625
우신향병원,1035413.0,37.5853414686,127.0319523663
우이1교,77419.0,37.6438887396,127.0317993955
우이1교앞,2460633.0,37.64466340366667,127.0323976552
우이3교,57058.0,37.6362699625,127.035664285
우이동,148469.0,37.6629661877,127.0126356651
우이동도선사입구,259316.0,37.6629210274,127.01272725855
우이동도선사입구.북한산우이역,390827.0,37.6625634716,127.0128765987
우이동성원아파트,456159.0,37.66106481215,127.0134386207
우이동주민센터입구,35404.0,37.6477571686,127.0123199757
우이동차고지기점,10255.0,37.6629910162,127.0120970633
우이동차고지종점,48062.0,37.6631002153,127.0120405653
우이성당,249797.0,37.6558537506,127.01571950445
우이초등학교,808334.0,37.63655625175,127.01731378435
우이초등학교후문,257132.0,37.6384146105,127.01375887315
우일빌딩앞,73317.0,37.6349179619,127.0275483885
우장산꿈에그린아파트,89450.0,37.553319025,126.847802207
우장산동주민센터,152662.0,37.54796370765,126.84158166875
우장산역,2804045.0,37.54952191955,126.83633788144999
우장산휴먼빌아파트,96290.0,37.5474322909,126.8434733563
우장초등학교,2243167.0,37.5498354138,126.84802586449999
우창아파트,359296.0,37.4998470676,127.1359273655
우체국,57717.0,37.5441231549,126.8459341768
운현궁,5654.0,37.5752320419,126.9868070503
워커힐아파트,77039.0,37.549962,127.107576
워커힐아파트입구,39725.0,37.54799471295,127.1065982777
워커힐팰리스,36273.0,37.5500264291,127.1096178569
원각사입구,91099.0,37.50053776425,126.8294723154
원광초등학교,227099.0,37.6545026215,127.0767538201
원남동,1548634.0,37.5745325055,126.9973383362
원남동사거리,256966.0,37.5759304072,126.9968911884
원남로터리,47854.0,37.576224864,126.9973507275
원묵고등학교,34022.0,37.6156541284,127.0855065292
원불교,678354.0,37.48229429155,127.042214170925
원불교앞,204241.0,37.4835040182,127.0421642937
원비디오,24451.0,37.5307563794,126.8581197317
원서고개,90550.0,37.5831392865,126.9878078276
원약국,399691.0,37.666427165,127.03434922775
원자력병원,418717.0,37.6283011894,127.0821892978
원자력병원공릉동삼익2차아파트,243808.0,37.6260043673,127.0796747555
원자력병원입구,532683.0,37.62703114705,127.07835440554999
원진프라자앞,10880.0,37.5995460625,127.0329896615
원형화단,161532.0,37.5485882885,127.0195890845
원효2동산호아파트,751543.0,37.53309160485,126.95070591289999
원효2동산호아파트후문,34797.0,37.5324430889,126.9495515487
원효2동주민센터,215224.0,37.5342784061,126.9509043881
원효대교북단,466968.0,37.5320603293,126.95584331020001
원효로2가,583409.0,37.5362515275,126.9629760159
원효로2가사거리,251854.0,37.5350497062,126.9609925111
원효로3가,1047849.0,37.53399625925,126.95820517285
원효로풍전아파트,600878.0,37.5322479882,126.9540374217
원효사.백범김구기념관,49568.0,37.5432399425,126.9585458452
원효우체국,22126.0,37.5389560037,126.9673098706
원효초등학교,34279.0,37.5362615318,126.9508869934
원효풍전아파트,42279.0,37.5328452757,126.9560478479
월계1동주민센터,41505.0,37.619363316,127.063451105
월계2교,368691.0,37.6236626522,127.050189794
월계2교.참누리아파트,430693.0,37.6232517077,127.050430234
월계공단,318629.0,37.6268574729,127.0515537888
월계동진아교통,784661.0,37.628097,127.0643315
월계미륭아파트,280025.0,37.6234523929,127.06836633180001
월계미성아파트,286430.0,37.6215292993,127.06925880025
월계사슴아파트2단지,220900.0,37.6320970672,127.060574854
월계사슴아파트3단지,81616.0,37.632030556,127.0604974722
월계삼거리,893214.0,37.6228553677,127.06002104035
월계삼호4차아파트,189177.0,37.62506537075,127.0670957518
월계삼호아파트,196220.0,37.625228939850004,127.0673827314
월계역,521946.0,37.6338298782,127.05918723215
월계역신도브래뉴아파트앞,33050.0,37.629458,127.057808
월계종합사회복지관,127852.0,37.627453373099996,127.05258854995
월계주공108동앞롯데캐슬루나아파트,420019.0,37.6262050932,127.0525763998
월계주공1단지,355793.0,37.6282447416,127.053934509
월계주공1단지상가,411229.0,37.6265923178,127.051310203
월계주공1단지아파트앞,123619.0,37.6262352088,127.0514996814
월계주공2단지,453618.0,37.6283161379,127.0538662482
월계주공2단지앞,148821.0,37.6289188127,127.0548222936
월계중학교,89530.0,37.630071307,127.0510560694
월계헬스케어센터,1286141.0,37.63180164125,127.06160880945001
월계현대아파트,399133.0,37.619868,127.06221099999999
월곡1동노인정,1401.0,37.6074502135,127.0403956785
월곡1동주민센터,1024712.0,37.610589256733334,127.03539790536666
월곡2SH빌아파트,9631.0,37.5972359828,127.042078554
월곡뉴타운,3554413.0,37.606443404749996,127.0278054343
월곡동두산아파트,1134026.0,37.6068169713,127.03664699535
월곡동신아파트,176161.0,37.6045535336,127.0360628034
월곡래미안루나밸리,4574.0,37.5999329183,127.0411526517
월곡로데오거리,45119.0,37.60516704065,127.04404535705001
월곡삼성래미안아파트,343442.0,37.6091337935,127.0359155138
월곡샹그레빌아파트,35535.0,37.595466255000005,127.04086255850001
월곡시장.동덕여대오거리,334632.0,37.6041718432,127.0426687904
월곡아남아파트,140441.0,37.6064757542,127.0345078006
월곡역,1545515.0,37.6022599744,127.0418506531
월곡인조잔디구장,21316.0,37.6086600452,127.0394407938
월곡중학교,733238.0,37.60661387905,127.048821527175
월곡중학교입구,91022.0,37.6076246562,127.0470940841
월곡청소년센터,8403.0,37.6110199223,127.0404052229
월곡초교,37878.0,37.6091149077,127.046122715
월곡초등학교후문,68410.0,37.6113706184,127.0454671122
월드메르디앙아파트,24145.0,37.5450263647,126.923860297
월드아파트,66517.0,37.5053555376,126.8768968481
월드컵경기장남측.월드컵공원,750365.0,37.5666124795,126.8961465151
월드컵경기장북측,403079.0,37.57349475473333,126.89864722286666
월드컵경기장서측.문화비축기지,498184.0,37.5693895895,126.8951769138
월드컵경기장역,637337.0,37.570530992425,126.89975035227499
월드컵아이파크,72976.0,37.56652658785,126.91359781925
월드컵파크10단지,158996.0,37.5862497842,126.8815220174
월드컵파크11.12단지,282463.0,37.5861446326,126.8809656908
월드컵파크2단지.에스플렉스센터,953099.0,37.5752805077,126.8904628466
월드컵파크3단지,21268.0,37.5727828954,126.8884095146
월드컵파크3단지.난지천공원,228872.0,37.5729933982,126.8882635037
월드컵파크3단지정문,269487.0,37.5736547495,126.8888435259
월드컵파크3단지후문,103009.0,37.5711851169,126.8897196678
월드컵파크4단지,127332.0,37.578437803949996,126.88596646815
월드컵파크4단지후문.JTBC,353492.0,37.57765029045,126.88996359699999
월드컵파크5단지,926553.0,37.5804467738,126.8866215739
월드컵파크5단지.상암중고등학교입구,839725.0,37.5808911598,126.8860352442
월드컵파크6단지,12762.0,37.5512105644,126.9273551727
월드컵파크7단지,1090992.0,37.58192216926,126.885411328
월드컵파크9.10.11.12단지,823302.0,37.58489437155,126.87928347799999
월산슈퍼,66696.0,37.62528573,127.012434487
월암공원,27980.0,37.5712016733,126.9640608772
월촌중학교,1812402.0,37.5378606452,126.8821144801
월촌초등학교,145599.0,37.540785281949994,126.87620737685
웨딩타운,1915346.0,37.55710070304,126.95164034508
위례31단지.위례포레샤인후문,399737.0,37.4744834321,127.1333873284
위례동주민센터.위례송파푸르지오,152134.0,37.4822577254,127.1433334919
위례동주민센터.위례스타힐스,185190.0,37.482165055,127.1436442931
위례별초등학교.위례스타힐스,386730.0,37.4806326431,127.1445616923
위례송파푸르지오.송파한라비발디,156727.0,37.480473,127.13904
위례송파한라비발디.송파푸르지오,158629.0,37.4795443554,127.138612171
위례신안인스빌.중앙푸르지오,58913.0,37.4751548694,127.1436820754
위례아이파크아파트앞,634281.0,37.4758626282,127.1411994721
위례중앙푸르지오.신안인스빌,51409.0,37.4747525197,127.143330499
위례포레샤인.송파꿈에그린서문,375438.0,37.4770192775,127.1372837929
위례포레샤인.위례31단지후문,417392.0,37.4746095133,127.1334027135
유경약국,184023.0,37.49364521575,126.98626478295
유관순무용원,26501.0,37.5527905422,126.92903881715
유성빌딩,282362.0,37.6358624476,127.0233502377
유앤미아파트,162992.0,37.5008610724,126.9600359904
유완약국.성림교회,401359.0,37.466930908950005,126.9300625211
유원극동아파트,232373.0,37.647349274599996,127.04710237583333
유원아파트,120595.0,37.4955335177,127.0187712425
유원하나아파트,535567.0,37.59584002505,126.95237774085001
유원하나아파트정문,85534.0,37.595525066,126.9515292919
유전공학연구소.반도체공동연구소,211457.0,37.45387735835,126.95362468914999
유진상가,2504421.0,37.591631647075005,126.94267930735
유진상가.인왕시장,243784.0,37.5907359881,126.942090753
유진상가다리앞,96025.0,37.5918681616,126.9446503303
유진슈퍼,167352.0,37.6354152189,127.01321308515
유진투자증권.파이낸셜뉴스신문,361027.0,37.5250243844,126.9276777776
유창슈퍼,94705.0,37.4685529212,126.89262162585
유풍약국,47070.0,37.501300854,126.8653429064
유한공고.성공회대앞,99545.0,37.4889058941,126.8245889697
유회진학술정보관.제1공학관,73218.0,37.4515830691,126.9529406762
육교앞,17843.0,37.5679842414,126.9643812079
윤선생영어교실앞,712046.0,37.5248754679,127.12927601480001
윤성빌라,35326.0,37.4973664634,126.8302405111
윤성빌라.다리앞,16504.0,37.678985638949996,127.04236374075
은가어린이공원구150번종점,739775.0,37.5829383176,126.9196287653
은곡마을,116586.0,37.4670483187,127.09719702605
은곡마을.LH이편한세상,410540.0,37.465376593,127.1018397862
은곡마을입구.리엔파크2단지,704893.0,37.4651709927,127.1024788888
은곡마을입구.세곡리엔파크,126168.0,37.4653104599,127.1025239497
은곡마을진입로,54818.0,37.4656553361,127.0985636531
은로초등학교,196003.0,37.50336117085,126.96087614564999
은마아파트,1713962.0,37.4969429459,127.06431097646667
은마아파트입구사거리,1518132.0,37.4986561638,127.0598771433
은마파출소,682355.0,37.4980418036,127.0613590234
은빛아파트2단지,227842.0,37.6802092788,127.0552854311
은성마트,18843.0,37.6652636908,127.0689215128
은정초등학교,341715.0,37.51032584995,126.86713158065001
은진초교입구,172259.0,37.630875192350004,126.92079036595001
은창아파트,34281.0,37.5290605908,126.8518383056
은천교,787703.0,37.486337431600006,126.9357650012
은천교앞,166356.0,37.4863717993,126.9358801406
은천교입구,57127.0,37.4868902146,126.9341540577
은천길입구,58257.0,37.486627,126.933903
은천동두산아파트3단지,272166.0,37.484466351,126.9466771409
은천동벽산블루밍아파트105동,298259.0,37.4894290616,126.9459380417
은천아파트,180182.0,37.469279929349995,126.9651359324
은천초등학교,596285.0,37.4861666429,126.9423483182
은평경찰서,794178.0,37.6278579202,126.92931441555001
은평구민체육센터앞,168492.0,37.631577766199996,126.922802657
은평구청,2937307.0,37.60131421755,126.9303554042
은평권역공영차고지,26690.0,37.5914082063,126.8843234222
은평노인종합복지관.신도중학교,217138.0,37.6324606675,126.9315417225
은평뉴타운10단지,658311.0,37.64328906785,126.9141912408
은평마을,11338.0,37.6082029331,126.9072237817
은평문화예술정보학교,706640.0,37.58887919115,126.9187777824
은평문화예술회관,52346.0,37.6037051597,126.9274615546
은평세무서,1791804.0,37.60180089546666,126.92655063023334
은평세무서음식문화거리,18401.0,37.6021152649,126.9251148915
은평여성인력개발센터,63685.0,37.6072690744,126.9321592077
은평연세병원,423005.0,37.6146554249,126.9177409601
은평터널앞,390445.0,37.5916118553,126.9058361276
은행나무로입구,335690.0,37.4510118576,126.9079351818
은행나무입구사거리,1375737.0,37.451675026779995,126.9062388259
은행사거리,2163240.0,37.6497882297,127.07671095875
은혜마트,50628.0,37.60782785525,126.90830817714999
을지로2가.기업은행본점.서울노동청,1292093.0,37.5661750187,126.9865270687
을지로3가,970333.0,37.5662735032,126.9908484911
을지로4가,371485.0,37.5666038467,126.9962218644
을지로4가.베스트웨스턴국도,439505.0,37.5664971393,126.9968402973
을지로5가,355318.0,37.566755096,126.9992630956
을지로5가.중부시장,391534.0,37.5667239207,127.0011069759
을지로5가.훈련원종합체육관,100320.0,37.5658168668,127.0024217692
을지로6가.국립중앙의료원,990511.0,37.56629294845,127.0061178996
을지로입구.로얄호텔,872963.0,37.5659870189,126.9853753406
을지로입구.시청입구,732205.0,37.5660681335,126.9811720525
을지로입구역.광교,1234731.0,37.567554377,126.9826165989
을지중학교,171760.0,37.650321886200004,127.07130318559999
응봉근린공원.금호산,20819.0,37.553781953,127.0170284207
응봉동주민센터,567702.0,37.5536223135,127.03339950750001
응봉동현대아파트,1190640.0,37.549868021449996,127.03067211615
응봉사거리,1296784.0,37.555128625175,127.03426289065
